age,sex,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
5236,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5237,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5238,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5239,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5240,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5241,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5242,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5243,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5244,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5245,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5246,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5247,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5248,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5249,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5250,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5251,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5252,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5253,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5254,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5255,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5256,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5257,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5258,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5259,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
5260,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
